Anio,Tipo,ID,Titulo,Beneficiario,CCAA,Inicio,Fin,Cuantia,ODS
2020,Horizonte 2020,945915,SIlicon Optomechanical optoellectronic Microwave Oscillator,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-06-01,2021-11-30,99875.0,ODS9
2020,Horizonte 2020,893206,Defining the BUilding Basic BLocks for a U-Space SEparation Management Service,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-05-01,2022-10-31,1606108.75,ODS9
2020,Horizonte 2020,862453,Heterogenous Photo(electro)catalysis in Flow using Concentrated Light: modular integrated designs for the production of useful chemicals,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-06-01,2024-09-30,6993315.0,ODS12
2020,Horizonte 2020,877056,A Cognitive Fractal and Secure EDGE based on an unique Open-Safe-Reliable-Low Power Hardware Platform Node,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-09-01,2023-08-31,4708841.69,ODS9
2020,Horizonte 2020,890675,GRADUATE EDUCATION ALLIANCE FOR TEACHING THE PHYSICS AND SAFETY OF NUCLEAR REACTORS,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-11-01,2024-10-31,2319195.0,ODS4
2020,Horizonte 2020,952172,Accelerating the lab to market transition of AI tools for cancer management,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-09-01,2025-02-28,8784038.75,ODS3
2020,Horizonte 2020,952215,"Foundations of Trustworthy AI - Integrating Reasoning, Learning and Optimization",UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-09-01,2024-08-31,12000000.0,ODS4
2020,Horizonte 2020,958855,Disruptive Nano Photonics-based bio sensing platform for simultaneous analysis of multiple allergens in food industry,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-07-01,2023-12-31,2262004.03,ODS2 ODS9
2020,Horizonte 2020,899708,Immunological incompatibility as a basis for cancer curing and vaccination,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-10-01,2024-06-30,2977160.0,ODS3
2020,Horizonte 2020,957102,5G key technology enableRs for Emerging media COntent pRoDuction Services,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-09-01,2022-10-31,5960000.0,ODS9 ODS12
2020,Horizonte 2020,957216,Next-GENeration IoT sOlutions for the Universal Supply chain,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-10-01,2023-03-31,7997137.5,ODS9
2020,Horizonte 2020,957242,FUlly DisinteGrated private nEtworks for 5G verticals,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-09-01,2023-03-31,4622327.88,ODS8
2020,Horizonte 2020,895526,Forensic Hydrogeology,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-11,2023-01-10,160932.48,ODS9
2020,Horizonte 2020,957258,"Architecture for Scalable, Self-*, human-centric, Intelligent, Secure, and Tactile next generation IoT",UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-11-01,2024-03-31,7905146.25,ODS9
2020,Horizonte 2020,958264,Optimizing Manufacturing Processes through Artificial Intelligence and Virtualization,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2024-06-30,8359087.5,ODS9
2020,Horizonte 2020,956082,Delivering affordable and sustainable housing in Europe,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-10-01,2024-09-30,3882470.4,ODS11 ODS12
2020,Horizonte 2020,956090,Approximate Computing for Power and Energy Optimisation,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-11-01,2025-04-30,4095308.16,ODS7
2020,Horizonte 2020,955629,Integrated Telematics for Next Generation 5G Vehicular Communications,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-10-01,2025-01-31,2827995.84,ODS9
2020,Horizonte 2020,101000716,Harnessing the value of tomato genetic resources for now and the future,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2020-10-01,2024-12-31,7048236.25,ODS9
2020,Horizonte 2020,958205,Industrial Data Services for Quality Control in Smart Manufacturing,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2024-05-31,9997485.87,ODS9
2020,Horizonte 2020,101004211,A PROOF-OF-CONCEPT FOR THE IMPLEMENTATION OF A EUROPEAN COPERNICUS COASTAL FLOOD AWARENESS SYSTEM,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2022-12-31,1500000.0,ODS9
2020,Horizonte 2020,101007673,Secure and Privacy-preserving Indoor Robotics for Healthcare Environments,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-05-01,2024-04-30,1094800.0,ODS3
2020,Horizonte 2020,101016665,One-Stop-Shop Open Access to  Photonics Innovation Support for a Digital Europe,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2026-04-30,18999931.28,ODS9
2020,Horizonte 2020,101017861,Innovative modelling approaches for predicting Socio-environMentAl evolution in highly anthRopized coasTal LAGOONs,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2024-12-31,3972313.71,ODS3
2020,Horizonte 2020,955776,Network Solution for Exascale Architectures,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-04-01,2024-03-31,3996855.01,ODS8
2020,Horizonte 2020,101017727,The “Extended-Personal Reality”: augmented recording and transmission of virtual senses through artificial-IntelligENCE,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2025-06-30,4446208.75,ODS9
2020,Horizonte 2020,101016577,Artificial Intelligence in Secure PRIvacy-preserving computing coNTinuum,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2023-12-31,4997750.0,ODS9
2020,Horizonte 2020,101016608,Experimentation and Validation Openness for Long-term evolution of VErtical inDustries in 5G era and beyond,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2023-12-31,5999993.75,ODS9
2020,Horizonte 2020,101016496,Simulation of Cardiac Devices & Drugs for in-silico Testing and Certification,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2025-06-30,7965875.0,ODS9
2020,Horizonte 2020,101017567,EGI Advanced Computing for EOSC,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2023-06-30,8000000.0,ODS9
2020,Horizonte 2020,955558,Enabling dynamic and Intelligent workflows in the future EuroHPCecosystem,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-01-01,2024-02-29,3576656.13,ODS8
2020,Horizonte 2020,964562,Regeneration of Injured Spinal cord by Electro pUlsed bio-hybrid imPlant,UNIVERSITAT POLITECNICA DE VALENCIA,C. VALENCIANA,2021-05-01,2025-04-30,2999836.25,ODS9
2020,Horizonte 2020,871042,SoBigData++: European Integrated Infrastructure for Social Mining and Big Data Analytics,UNIVERSITAT ROVIRA I VIRGILI,CATALUÑA,2020-01-01,2024-12-31,9997172.5,ODS9
2020,Horizonte 2020,891653,Digital Technology Use and Teen Wellbeing in Context: An Ethnographic Investigation,UNIVERSITAT ROVIRA I VIRGILI,CATALUÑA,2021-09-01,2023-10-31,172932.48,ODS9
2020,Horizonte 2020,862195,"Computing infrastructure for the definition, performance testing and implementation of safe-by-design approaches in nanotechnology supply chains",UNIVERSITAT ROVIRA I VIRGILI,CATALUÑA,2020-04-01,2024-05-31,5979609.98,ODS9
2020,Horizonte 2020,945413,Martí i Franquès Doctoral Programme Plus,UNIVERSITAT ROVIRA I VIRGILI,CATALUÑA,2020-12-01,2025-11-30,4068000.0,ODS9
2020,Horizonte 2020,954506,Catalan European Researchers' Night,UNIVERSITAT ROVIRA I VIRGILI,CATALUÑA,2020-06-01,2021-05-31,85000.0,ODS4
2020,Horizonte 2020,958637,Online Service of Personalised Games for People with Cerebral Palsy to Enhance their Abilities and Living Adjustment,UNIVERSITAT ROVIRA I VIRGILI,CATALUÑA,2020-09-01,2022-08-31,1695768.26,ODS9
2020,Horizonte 2020,101006420,Video gamEs foR Skills trAining,UNIVERSITAT ROVIRA I VIRGILI,CATALUÑA,2021-02-01,2023-01-31,297500.0,ODS4
2020,Horizonte 2020,101006879,Labs for prototyping future Mobility Data sharing cloud solutions,UNIVERSITAT ROVIRA I VIRGILI,CATALUÑA,2021-02-01,2024-01-31,2995555.0,ODS11
2021,Horizonte 2020,101032594,The emergence of transregional networks in Europe (1886-1936),FUNDACIO PER A LA UNIVERSITAT OBERTA DE CATALUNYA,CATALUÑA,2022-02-01,2024-01-31,172932.48,ODS8
2021,Horizonte 2020,101036143,EUROPEAN PERFORMING SCIENCE NIGHT,FUNDACIO PER A LA UNIVERSITAT OBERTA DE CATALUNYA,CATALUÑA,2021-04-01,2021-10-31,183000.0,ODS4
2021,Horizonte 2020,101007260,Transform safety-critical cyber-physical systems into distributed solutions for end-users and partners,FUNDACIO PER A LA UNIVERSITAT OBERTA DE CATALUNYA,CATALUÑA,2021-06-01,2024-05-31,6903977.32,ODS9
2021,Horizonte 2020,101007350,"AI-augmented automation for efficient DevOps, a model-based framework for continuous development At RunTime in cyber-physical systems",FUNDACIO PER A LA UNIVERSITAT OBERTA DE CATALUNYA,CATALUÑA,2021-04-01,2024-09-30,6769785.68,ODS8
2021,Horizonte 2020,945095,Re-imagining Environments for Connection and Engagement: Testing Actions for Social Prescribing in Natural Spaces,FUNDACIO UNIVERSITARIA BALMES,CATALUÑA,2021-03-01,2026-02-28,5019807.5,ODS9
2021,Horizonte 2020,101023280,Turning carbon of complex organic urban waste streams into value-added products,FUNDACIO UNIVERSITARIA BALMES,CATALUÑA,2021-06-01,2027-05-31,14999999.75,ODS11 ODS12 ODS13
2021,Horizonte 2020,101022987,VIOBOND – sustainable binder: Upscaling new lignin-phenol-formaldehyde resin production with wood-based biorefinery lignin,FUNDACIO UNIVERSITARIA BALMES,CATALUÑA,2021-09-01,2027-08-31,15897000.0,ODS12
2021,Horizonte 2020,101000441,innoVative bIo-based chains for CO2 VALorisation as aDded-value organIc acids,FUNDACIO UNIVERSITARIA BALMES,CATALUÑA,2021-06-01,2025-05-31,6969835.81,ODS9
2021,Horizonte 2020,958252,Integrated innovative pilot system for Critical Raw Materials recovery from mines wastes in a circular economy context,FUNDACIO UNIVERSITARIA BALMES,CATALUÑA,2021-05-01,2025-04-30,9146967.26,ODS8 ODS12
2021,Horizonte 2020,101031883,"Design, synthesis and biological evaluation of PROteolysis-TArgeting Chimeric (PROTAC) molecules as anticancer agents",FUNDACION UNIVERSITARIA SAN PABLO-CEU,MADRID,2022-04-04,2024-04-03,172932.48,ODS3
2021,Horizonte 2020,101024306,European Vehicle Taxation,FUNDACION UNIVERSITARIA SAN PABLO-CEU,MADRID,2022-09-01,2024-08-31,160932.48,ODS9
2021,Horizonte 2020,964009,Artificial Intelligence for Lyrics Comprehension,IE UNIVERSIDAD,CASTILLA Y LEON,2021-05-01,2023-04-30,150000.0,ODS9
2021,Horizonte 2020,101002715,Selective Pathways for Carbon-Nitrogen Bond Cleavage,UNIVERSIDAD AUTONOMA DE MADRID,MADRID,2021-09-01,2026-08-31,2000000.0,ODS13
2021,Horizonte 2020,101029374,NOTsoQUANTUM: Realistic simulations of polaritonic chemistry,UNIVERSIDAD AUTONOMA DE MADRID,MADRID,2022-09-01,2025-08-31,245732.16,ODS9
2021,Horizonte 2020,101027465,Commoning Education: Lessons from Latin American Popular Education in Buenos Aires – Argentina,UNIVERSIDAD AUTONOMA DE MADRID,MADRID,2022-03-01,2025-02-28,206496.96,ODS4
2021,Horizonte 2020,101028059,"Dye-Based Metallo-Supramolecular Cages for Molecular Recognition, Catalysis and Biomedical Applications",UNIVERSIDAD AUTONOMA DE MADRID,MADRID,2021-09-13,2024-01-13,172932.48,ODS3
2021,Horizonte 2020,101000560,RAPID DISCOVERY AND DEVELOPMENT OF ENZYMES FOR NOVEL AND GREENER CONSUMER PRODUCTS,UNIVERSIDAD AUTONOMA DE MADRID,MADRID,2021-06-01,2025-05-31,6004308.75,ODS9
2021,Horizonte 2020,101001916,Interrogating Human Adult Hippocampal Neurogenesis,UNIVERSIDAD AUTONOMA DE MADRID,MADRID,2021-10-01,2026-09-30,1993792.74,ODS9
2021,Horizonte 2020,101023266,Powder Metallurgy Approaches for Next-Generation Bipolar Plate Materials,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-06-01,2023-05-31,172932.48,ODS9
2021,Horizonte 2020,101034874,Business Model for Orbital Maneuvering kit,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-05-01,2022-04-30,100000.0,ODS9
2021,Horizonte 2020,101008126,RADiation facility Network for the EXploration of effects for indusTry and research,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-06-01,2026-05-31,4999999.75,ODS8 ODS9
2021,Horizonte 2020,101008468,Scientific Large-scale Infrastructure for Computing/Communication Experimental Studies – Starting Community,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-03-01,2024-08-31,4998986.25,ODS3 ODS9
2021,Horizonte 2020,101024432,An Information-Theoretic Perspective on Massive Asynchronous Connectivity,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-10-01,2024-09-30,263732.16,ODS9
2021,Horizonte 2020,101026865,PRedictive mOdeling Of RAdiaTion-Induced CArdiotoxicity after breast cancer radiotherapy,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2022-09-01,2024-08-31,160932.48,ODS3
2021,Horizonte 2020,101023322,Global South Migration and Comparative Integration: A Study of South American Migrants,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-09-06,2024-09-30,206496.96,ODS10 ODS17
2021,Horizonte 2020,101019206,TEStabiliTy pAttern-driven weB appLication sEcurity and privacy testing,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-09-01,2024-08-31,4835135.0,ODS16
2021,Horizonte 2020,101000216,Consumer-driven demands to reframe farming systems,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-05-01,2025-04-30,5850917.5,ODS9
2021,Horizonte 2020,101021377,"Enhancing Digital Security, Privacy and TRUST in softWARE",UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-06-01,2024-05-31,4645031.25,ODS9 ODS16
2021,Horizonte 2020,101028792,The Spanish Telecommunication Sector and the Development of AI Products from a Gender Perspective,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2022-02-01,2024-01-31,160932.48,ODS5
2021,Horizonte 2020,101002711,Sensory-driven Body Transformation Experiences On-the-move,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2022-01-01,2026-12-31,1998612.0,ODS9
2021,Horizonte 2020,101016663,Beyond 5G – OPtical nEtwork coNtinuum,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2021-11-01,2024-10-31,5465068.75,ODS8
2021,Horizonte 2020,101002985,Polarizing Chats? Political Misinformation on Discussion Apps in India and Brazil.,UNIVERSIDAD CARLOS III DE MADRID,MADRID,2022-01-01,2026-12-31,2000000.0,ODS9
2021,Horizonte 2020,951146,Do liquid crystal-like phases of proteins organize membrane compartments?,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-09-01,2027-08-31,11237500.0,ODS9
2021,Horizonte 2020,964220,Intelligent digital tools for screening of brain connectivity and dementia risk estimation in people affected by mild cognitive impairment.,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-03-01,2026-02-28,13998862.5,ODS9
2021,Horizonte 2020,964644,gamma-MRI: the future of molecular imaging,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-04-01,2024-09-30,3372392.5,ODS9
2021,Horizonte 2020,899671,PCOS IN ADOLESCENT GIRLS AND YOUNG WOMEN: TOWARD A TREATMENT GUIDED BY PATHOPHYSIOLOGY,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-04-01,2026-03-31,6366148.5,ODS5
2021,Horizonte 2020,101008503,RESEARCH INFRASTRUCTURE TRAINING PLUS,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-04-01,2025-09-30,2000000.0,ODS4 ODS9
2021,Horizonte 2020,101022338,The Roles of Modalities in Scientific Representation,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-09-01,2023-12-21,160932.48,ODS9
2021,Horizonte 2020,101030046,"OCTOPUS: Oncological Concurrent Tomographic Optoacoustics, Pet and UltraSonography.",UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2022-06-01,2024-05-31,160932.48,ODS9
2021,Horizonte 2020,101028616,Study of the molecular mechanisms underlying Toxoplasma-induced early abortions in a pregnant sheep model of infection,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2022-01-01,2023-12-31,160932.48,ODS9
2021,Horizonte 2020,101007638,Economy bY spacE,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-07-01,2025-06-30,1237400.0,ODS8
2021,Horizonte 2020,101018513,The Underground Press during the Greek Civil War,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2022-09-01,2024-08-31,160932.48,ODS9
2021,Horizonte 2020,101022219,Large-field-of-view large-size 3D holographic displays using wave-front shaping of multiple light scattering fields (HoloWS),UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-11-04,2023-11-03,172932.48,ODS9
2021,Horizonte 2020,101030960,Self-disinfecting Photodynamic Catheters to Prevent Nosocomial Infections,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2022-03-01,2024-02-29,160932.48,ODS9
2021,Horizonte 2020,101003470,Next Generation Earth Modelling Systems,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-09-01,2025-08-31,11000000.0,ODS9
2021,Horizonte 2020,101003876,"CLImate INTelligence: Extreme events detection, attribution and adaptation design using machine learning",UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-07-01,2025-06-30,6067719.98,ODS4 ODS13
2021,Horizonte 2020,101037293,Innovating Climate services through Integrating Scientific and local Knowledge,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-11-01,2025-10-31,4998806.88,ODS13
2021,Horizonte 2020,101021801,Novel Strategies to Fight Child Sexual Exploitation and Human Trafficking Crimes and Protect their Victims,UNIVERSIDAD COMPLUTENSE DE MADRID,MADRID,2021-12-01,2024-11-30,4999500.0,ODS9
2021,Horizonte 2020,101030864,Social exclusion as an acute psychosocial stressor in schizophrenia: impact on pathophysiology and social cognition,UNIVERSIDAD DE ALCALA,MADRID,2022-03-01,2025-07-31,259398.72,ODS9
2021,Horizonte 2020,101003876,"CLImate INTelligence: Extreme events detection, attribution and adaptation design using machine learning",UNIVERSIDAD DE ALCALA,MADRID,2021-07-01,2025-06-30,6067719.98,ODS4 ODS13
2021,Horizonte 2020,101003890,"FIREURISK - DEVELOPING A HOLISTIC, RISK-WISE STRATEGY FOR EUROPEAN WILDFIRE MANAGEMENT",UNIVERSIDAD DE ALCALA,MADRID,2021-04-01,2025-03-31,10271044.0,ODS9
2021,Horizonte 2020,101036763,"Shifting school meals and schools into a new paradigm by addressing public health and territorial, social and environmental resilience",UNIVERSIDAD DE ALCALA,MADRID,2022-01-01,2025-12-31,12193549.88,ODS3 ODS4 ODS13
2021,Horizonte 2020,101036534,Cross-sector dialogue for Wildfire Risk Management,UNIVERSIDAD DE ALCALA,MADRID,2021-11-01,2025-10-31,3259370.75,ODS9
2021,Horizonte 2020,964593,Engineered Conductive Proteins for Bioelectronics,UNIVERSIDAD DE ALICANTE,C. VALENCIANA,2021-09-01,2025-08-31,3103460.0,ODS9
2021,Horizonte 2020,101018277,Soft-Bioelectrochemistry for Artificial Respiratory Chain,UNIVERSIDAD DE ALICANTE,C. VALENCIANA,2021-11-01,2023-10-31,160932.48,ODS9
2021,Horizonte 2020,101028323,Probing the Active Fraction of Biocrust Microbiomes in the Face of Climate Change,UNIVERSIDAD DE ALICANTE,C. VALENCIANA,2022-02-01,2025-08-01,245732.16,ODS13
2021,Horizonte 2020,101036107,Mediterranean Researchers' Night,UNIVERSIDAD DE ALICANTE,C. VALENCIANA,2021-04-15,2021-11-14,397812.5,ODS4
2021,Horizonte 2020,101000371,"Sustainable soil management to unleash soil biodiversity potential and increase environmental, economic and social wellbeing.",UNIVERSIDAD DE ALICANTE,C. VALENCIANA,2021-06-01,2025-05-31,6999161.25,ODS3 ODS12 ODS14 ODS15
2021,Horizonte 2020,101003534,Smart Control of the Climate Resilience in European Coastal Cities,UNIVERSIDAD DE ALICANTE,C. VALENCIANA,2021-07-01,2025-06-30,9980831.0,ODS11 ODS13
2021,Horizonte 2020,101035805,Transform 4 European Research and Innovation,UNIVERSIDAD DE ALICANTE,C. VALENCIANA,2021-10-01,2024-09-30,1999782.5,ODS9
2021,Horizonte 2020,101036838,TERRITORIAL CIRCULAR SYSTEMIC SOLUTION FOR THE UPCYCLING OF RESIDUES FROM THE AGRIFOOD SECTOR,UNIVERSIDAD DE ALICANTE,C. VALENCIANA,2021-10-01,2025-03-31,14074828.28,ODS2
2021,Horizonte 2020,101031168,Social-ecological pathways and gender perspectives for future conservation of biocultural mountain agro-ecosystems,UNIVERSIDAD DE ALMERIA,ANDALUCIA,2021-09-01,2023-08-31,172932.48,ODS5 ODS15
2021,Horizonte 2020,101022507,"Selective CO2 conversion to renewable methanol through innovative heterogeneous catalyst systems optimized for advanced hydrogenation technologies (microwave, plasma and magnetic induction).",UNIVERSIDAD DE ALMERIA,ANDALUCIA,2021-05-01,2025-04-30,4448838.75,ODS7
2021,Horizonte 2020,101036081,Open Researchers 2021,UNIVERSIDAD DE ALMERIA,ANDALUCIA,2021-04-01,2022-01-31,154102.82,ODS9
2021,Horizonte 2020,953152,Development and scaled Implementation of sAfe by design tools and Guidelines for multicOmponent aNd hArn nanomateriaLs,UNIVERSIDAD DE BURGOS,CASTILLA Y LEON,2021-05-01,2024-10-31,6265103.75,ODS9
2021,Horizonte 2020,101022202,Innovative photocatalysts integrated in flow photoreactor systems for direct CO2 and H2O conversion into solar fuels,UNIVERSIDAD DE BURGOS,CASTILLA Y LEON,2021-07-01,2025-06-30,3844427.5,ODS9
2021,Horizonte 2020,101027924,New approaches to mapping the signs of violence and care in the migratory landscapes of silenced women,UNIVERSIDAD DE CADIZ,ANDALUCIA,2022-02-01,2024-04-30,183757.44,ODS3 ODS5 ODS15
2021,Horizonte 2020,101036081,Open Researchers 2021,UNIVERSIDAD DE CADIZ,ANDALUCIA,2021-04-01,2022-01-31,154102.82,ODS9
2021,Horizonte 2020,955684,Comorbidity of cHronic Pain and mood disorders: breaking the vicious cYcle,UNIVERSIDAD DE CADIZ,ANDALUCIA,2021-07-01,2025-12-31,3787855.57,ODS9
2021,Horizonte 2020,101004168,XMM-Newton : a pathfinder for future multi-wavelength and multi-messenger observations with Athena,UNIVERSIDAD DE CANTABRIA,CANTABRIA,2021-04-01,2024-09-30,1999723.75,ODS9
2021,Horizonte 2020,101036041,G9 GREEN NIGHT,UNIVERSIDAD DE CANTABRIA,CANTABRIA,2021-05-01,2022-04-30,155000.0,ODS4
2021,Horizonte 2020,101003598,COASTAL CLIMATE CORE SERVICES,UNIVERSIDAD DE CANTABRIA,CANTABRIA,2021-09-01,2025-08-31,5999641.25,ODS13
2021,Horizonte 2020,101007273,Distributed Artificial Intelligent Systems,UNIVERSIDAD DE CANTABRIA,CANTABRIA,2021-05-01,2024-12-31,9811063.94,ODS9
2021,Horizonte 2020,101007350,"AI-augmented automation for efficient DevOps, a model-based framework for continuous development At RunTime in cyber-physical systems",UNIVERSIDAD DE CANTABRIA,CANTABRIA,2021-04-01,2024-09-30,6769785.68,ODS8
2021,Horizonte 2020,101035813,Research with and for society in EUNICE,UNIVERSIDAD DE CANTABRIA,CANTABRIA,2021-10-01,2024-12-31,1997875.0,ODS9
2021,Horizonte 2020,945169,An Integrated Solution for Sustainable Care for Multimorbid Elderly Patients with Dementia,UNIVERSIDAD DE CASTILLA - LA MANCHA,CASTILLA-LA MANCHA,2021-07-01,2025-06-30,4965000.0,ODS3 ODS12
2021,Horizonte 2020,101032472,Unraveling the Photobehavior of Novel Mixed-metal MOFs for Efficient New Photocatalysts,UNIVERSIDAD DE CASTILLA - LA MANCHA,CASTILLA-LA MANCHA,2021-07-08,2023-07-07,160932.48,ODS9
2021,Horizonte 2020,101036041,G9 GREEN NIGHT,UNIVERSIDAD DE CASTILLA - LA MANCHA,CASTILLA-LA MANCHA,2021-05-01,2022-04-30,155000.0,ODS4
2021,Horizonte 2020,101003632,MANAGING RESILIENT NEXUS SYSTEMS THROUGH PARTICIPATORY SYSTEMS DYNAMICS MODELLING,UNIVERSIDAD DE CASTILLA - LA MANCHA,CASTILLA-LA MANCHA,2021-05-01,2024-10-31,4984331.25,ODS9
2021,Horizonte 2020,101037509,"Strategies for health protection, pollution Control and Elimination of Next generAtion RefractIve Organic chemicals from the Soil, vadose zone and water",UNIVERSIDAD DE CASTILLA - LA MANCHA,CASTILLA-LA MANCHA,2021-11-01,2025-10-31,11985716.25,ODS3 ODS6 ODS15
2021,Horizonte 2020,101036081,Open Researchers 2021,UNIVERSIDAD DE CORDOBA,ANDALUCIA,2021-04-01,2022-01-31,154102.82,ODS9
2021,Horizonte 2020,101003890,"FIREURISK - DEVELOPING A HOLISTIC, RISK-WISE STRATEGY FOR EUROPEAN WILDFIRE MANAGEMENT",UNIVERSIDAD DE CORDOBA,ANDALUCIA,2021-04-01,2025-03-31,10271044.0,ODS9
2021,Horizonte 2020,101000344,Linking extensive husbandry practices to the intrinsic quality of pork and broiler meat,UNIVERSIDAD DE CORDOBA,ANDALUCIA,2021-10-01,2026-03-31,5994990.0,ODS9
2021,Horizonte 2020,101036041,G9 GREEN NIGHT,UNIVERSIDAD DE EXTREMADURA,EXTREMADURA,2021-05-01,2022-04-30,155000.0,ODS4
2021,Horizonte 2020,955614,Research and Training Network for Smart and Green Energy Systems and Business Models,UNIVERSIDAD DE EXTREMADURA,EXTREMADURA,2021-10-01,2025-09-30,3785704.56,ODS4 ODS7 ODS8 ODS14
2021,Horizonte 2020,101000250,"INnovative Tools for Assessment and Authentication of chicken meat, beef and dairy products’ QualiTies",UNIVERSIDAD DE EXTREMADURA,EXTREMADURA,2021-06-01,2026-05-31,6126650.5,ODS9
2021,Horizonte 2020,965246,Coordinating Research and Evidence for Medical Devices,UNIVERSIDAD DE GRANADA,ANDALUCIA,2021-04-01,2024-03-31,2360977.5,ODS3
2021,Horizonte 2020,101003431,Semantics-empowered Wireless Connectivity: Theoretical and Algorithmic Foundations,UNIVERSIDAD DE GRANADA,ANDALUCIA,2021-04-01,2026-03-31,1991598.0,ODS9
2021,Horizonte 2020,896932,PERSONALISATION OF IMMUNOSUPPRESSION BY MONITORING VIRAL LOAD POST KIDNEY TRANSPLANTATION - A RANDOMISED CONTROLLED PHASE II TRIAL,UNIVERSIDAD DE GRANADA,ANDALUCIA,2021-05-01,2026-04-30,6099831.0,ODS9
2021,Horizonte 2020,101005611,Electron and X-ray microscopy Community for structural and chemical Imaging Techniques for Earth materials,UNIVERSIDAD DE GRANADA,ANDALUCIA,2021-05-01,2024-04-30,4999635.5,ODS9
2021,Horizonte 2020,101008004,Solutions for Sustainable Access to Atmospheric Research Facilities,UNIVERSIDAD DE GRANADA,ANDALUCIA,2021-04-01,2025-03-31,14999947.89,ODS12 ODS14
2021,Horizonte 2020,101032216,Structural and electrical investigation of 2D materials and their heterostructures for groundbreaking nanoelectronic devices and applications,UNIVERSIDAD DE GRANADA,ANDALUCIA,2022-09-01,2024-08-31,165495.36,ODS9
